E[1] [eV],Im(eps)_f_FzB_4,Im(eps)_f_FzB_5,Im(eps)_f_FzB_6,Im(eps)_f_FzB_7,Im(eps)_f_FzB_8,Im(eps)_f_FzB_9
3.088000,0.00101100,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.090000,0.00101100,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.092000,0.00101200,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.094000,0.00101200,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.096000,0.00101200,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.098000,0.00101200,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.100000,0.00101300,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.102000,0.00101300,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.104000,0.00101300,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.106000,0.00101300,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.108000,0.00101300,0.00000948,0.00000713,0.00000573,0.00000340,0.00000097
3.110000,0.00101400,0.00000949,0.00000713,0.00000573,0.00000340,0.00000097
3.112000,0.00101400,0.00000949,0.00000713,0.00000573,0.00000340,0.00000097
3.114000,0.00101400,0.00000949,0.00000713,0.00000573,0.00000340,0.00000097
3.116000,0.00101400,0.00000949,0.00000713,0.00000573,0.00000340,0.00000097
3.118000,0.00101400,0.00000949,0.00000713,0.00000573,0.00000340,0.00000097
3.120000,0.00101500,0.00000949,0.00000713,0.00000573,0.00000340,0.00000097
3.122000,0.00101500,0.00000949,0.00000713,0.00000573,0.00000340,0.00000097
3.124000,0.00101500,0.00000949,0.00000713,0.00000574,0.00000340,0.00000097
3.126000,0.00101500,0.00000949,0.00000713,0.00000574,0.00000340,0.00000097
3.128000,0.00101600,0.00000949,0.00000713,0.00000574,0.00000340,0.00000097
3.130000,0.00101600,0.00000949,0.00000714,0.00000574,0.00000340,0.00000097
3.132000,0.00101600,0.00000949,0.00000714,0.00000574,0.00000340,0.00000097
3.134000,0.00101600,0.00000949,0.00000714,0.00000574,0.00000340,0.00000097
3.136000,0.00101600,0.00000949,0.00000714,0.00000574,0.00000340,0.00000097
3.138000,0.00101700,0.00000949,0.00000714,0.00000574,0.00000340,0.00000097
3.140000,0.00101700,0.00000949,0.00000714,0.00000574,0.00000340,0.00000097
3.142000,0.00101700,0.00000949,0.00000714,0.00000574,0.00000340,0.00000097
3.144000,0.00101700,0.00000949,0.00000714,0.00000574,0.00000340,0.00000097
3.146000,0.00101800,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.148000,0.00101800,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.150000,0.00101800,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.152000,0.00101800,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.154000,0.00101800,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.156000,0.00101900,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.158000,0.00101900,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.160000,0.00101900,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.162000,0.00101900,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.164000,0.00101900,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.166000,0.00102000,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.168000,0.00102000,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.170000,0.00102000,0.00000950,0.00000714,0.00000574,0.00000340,0.00000097
3.172000,0.00102000,0.00000950,0.00000714,0.00000574,0.00000341,0.00000097
3.174000,0.00102100,0.00000950,0.00000714,0.00000574,0.00000341,0.00000097
3.176000,0.00102100,0.00000950,0.00000714,0.00000574,0.00000341,0.00000097
3.178000,0.00102100,0.00000950,0.00000714,0.00000574,0.00000341,0.00000097
3.180000,0.00102100,0.00000950,0.00000715,0.00000574,0.00000341,0.00000097
3.182000,0.00102100,0.00000951,0.00000715,0.00000574,0.00000341,0.00000097
3.184000,0.00102200,0.00000951,0.00000715,0.00000574,0.00000341,0.00000097
3.186000,0.00102200,0.00000951,0.00000715,0.00000574,0.00000341,0.00000097
3.188000,0.00102200,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.190000,0.00102200,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.192000,0.00102300,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.194000,0.00102300,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.196000,0.00102300,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.198000,0.00102300,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.200000,0.00102300,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.202000,0.00102400,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.204000,0.00102400,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.206000,0.00102400,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.208000,0.00102400,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.210000,0.00102500,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.212000,0.00102500,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.214000,0.00102500,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.216000,0.00102500,0.00000951,0.00000715,0.00000575,0.00000341,0.00000097
3.218000,0.00102500,0.00000952,0.00000715,0.00000575,0.00000341,0.00000097
3.220000,0.00102600,0.00000952,0.00000715,0.00000575,0.00000341,0.00000097
3.222000,0.00102600,0.00000952,0.00000715,0.00000575,0.00000341,0.00000097
3.224000,0.00102600,0.00000952,0.00000715,0.00000575,0.00000341,0.00000097
3.226000,0.00102600,0.00000952,0.00000715,0.00000575,0.00000341,0.00000097
3.228000,0.00102700,0.00000952,0.00000715,0.00000575,0.00000341,0.00000097
3.230000,0.00102700,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.232000,0.00102700,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.234000,0.00102700,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.236000,0.00102700,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.238000,0.00102800,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.240000,0.00102800,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.242000,0.00102800,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.244000,0.00102800,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.246000,0.00102900,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.248000,0.00102900,0.00000952,0.00000716,0.00000575,0.00000341,0.00000097
3.250000,0.00102900,0.00000952,0.00000716,0.00000576,0.00000341,0.00000097
3.252000,0.00102900,0.00000952,0.00000716,0.00000576,0.00000341,0.00000097
3.254000,0.00102900,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.256000,0.00103000,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.258000,0.00103000,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.260000,0.00103000,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.262000,0.00103000,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.264000,0.00103100,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.266000,0.00103100,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.268000,0.00103100,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.270000,0.00103100,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.272000,0.00103100,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.274000,0.00103200,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.276000,0.00103200,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.278000,0.00103200,0.00000953,0.00000716,0.00000576,0.00000341,0.00000097
3.280000,0.00103200,0.00000953,0.00000717,0.00000576,0.00000341,0.00000097
3.282000,0.00103300,0.00000953,0.00000717,0.00000576,0.00000341,0.00000097
3.284000,0.00103300,0.00000953,0.00000717,0.00000576,0.00000342,0.00000097
3.286000,0.00103300,0.00000953,0.00000717,0.00000576,0.00000342,0.00000097
3.288000,0.00103300,0.00000953,0.00000717,0.00000576,0.00000342,0.00000097
3.290000,0.00103300,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.292000,0.00103400,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.294000,0.00103400,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.296000,0.00103400,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.298000,0.00103400,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.300000,0.00103500,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.302000,0.00103500,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.304000,0.00103500,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.306000,0.00103500,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.308000,0.00103500,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.310000,0.00103600,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.312000,0.00103600,0.00000954,0.00000717,0.00000576,0.00000342,0.00000097
3.314000,0.00103600,0.00000954,0.00000717,0.00000577,0.00000342,0.00000097
3.316000,0.00103600,0.00000954,0.00000717,0.00000577,0.00000342,0.00000097
3.318000,0.00103700,0.00000954,0.00000717,0.00000577,0.00000342,0.00000097
3.320000,0.00103700,0.00000954,0.00000717,0.00000577,0.00000342,0.00000097
3.322000,0.00103700,0.00000954,0.00000717,0.00000577,0.00000342,0.00000097
3.324000,0.00103700,0.00000954,0.00000717,0.00000577,0.00000342,0.00000097
3.326000,0.00103700,0.00000955,0.00000717,0.00000577,0.00000342,0.00000097
3.328000,0.00103800,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.330000,0.00103800,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.332000,0.00103800,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.334000,0.00103800,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.336000,0.00103900,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.338000,0.00103900,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.340000,0.00103900,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.342000,0.00103900,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.344000,0.00104000,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.346000,0.00104000,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.348000,0.00104000,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.350000,0.00104000,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.352000,0.00104000,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.354000,0.00104100,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.356000,0.00104100,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.358000,0.00104100,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.360000,0.00104100,0.00000955,0.00000718,0.00000577,0.00000342,0.00000097
3.362000,0.00104200,0.00000956,0.00000718,0.00000577,0.00000342,0.00000097
3.364000,0.00104200,0.00000956,0.00000718,0.00000577,0.00000342,0.00000097
3.366000,0.00104200,0.00000956,0.00000718,0.00000577,0.00000342,0.00000097
3.368000,0.00104200,0.00000956,0.00000718,0.00000577,0.00000342,0.00000097
3.370000,0.00104200,0.00000956,0.00000718,0.00000577,0.00000342,0.00000097
3.372000,0.00104300,0.00000956,0.00000718,0.00000577,0.00000342,0.00000097
3.374000,0.00104300,0.00000956,0.00000718,0.00000577,0.00000342,0.00000097
3.376000,0.00104300,0.00000956,0.00000718,0.00000577,0.00000342,0.00000097
3.378000,0.00104300,0.00000956,0.00000719,0.00000578,0.00000342,0.00000097
3.380000,0.00104400,0.00000956,0.00000719,0.00000578,0.00000342,0.00000097
3.382000,0.00104400,0.00000956,0.00000719,0.00000578,0.00000342,0.00000097
3.384000,0.00104400,0.00000956,0.00000719,0.00000578,0.00000342,0.00000097
3.386000,0.00104400,0.00000956,0.00000719,0.00000578,0.00000342,0.00000097
3.388000,0.00104400,0.00000956,0.00000719,0.00000578,0.00000342,0.00000097
3.390000,0.00104500,0.00000956,0.00000719,0.00000578,0.00000342,0.00000097
3.392000,0.00104500,0.00000956,0.00000719,0.00000578,0.00000342,0.00000097
3.394000,0.00104500,0.00000956,0.00000719,0.00000578,0.00000343,0.00000097
3.396000,0.00104500,0.00000956,0.00000719,0.00000578,0.00000343,0.00000097
3.398000,0.00104600,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.400000,0.00104600,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.402000,0.00104600,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.404000,0.00104600,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.406000,0.00104700,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.408000,0.00104700,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.410000,0.00104700,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.412000,0.00104700,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.414000,0.00104700,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.416000,0.00104800,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.418000,0.00104800,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.420000,0.00104800,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.422000,0.00104800,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.424000,0.00104900,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.426000,0.00104900,0.00000957,0.00000719,0.00000578,0.00000343,0.00000097
3.428000,0.00104900,0.00000957,0.00000720,0.00000578,0.00000343,0.00000097
3.430000,0.00104900,0.00000957,0.00000720,0.00000578,0.00000343,0.00000097
3.432000,0.00105000,0.00000958,0.00000720,0.00000578,0.00000343,0.00000097
3.434000,0.00105000,0.00000958,0.00000720,0.00000578,0.00000343,0.00000097
3.436000,0.00105000,0.00000958,0.00000720,0.00000578,0.00000343,0.00000097
3.438000,0.00105000,0.00000958,0.00000720,0.00000578,0.00000343,0.00000097
3.440000,0.00105000,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.442000,0.00105100,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.444000,0.00105100,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.446000,0.00105100,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.448000,0.00105100,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.450000,0.00105200,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.452000,0.00105200,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.454000,0.00105200,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.456000,0.00105200,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.458000,0.00105300,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.460000,0.00105300,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.462000,0.00105300,0.00000958,0.00000720,0.00000579,0.00000343,0.00000097
3.464000,0.00105300,0.00000958,0.00000720,0.00000579,0.00000343,0.00000098
3.466000,0.00105300,0.00000958,0.00000720,0.00000579,0.00000343,0.00000098
3.468000,0.00105400,0.00000959,0.00000720,0.00000579,0.00000343,0.00000098
3.470000,0.00105400,0.00000959,0.00000720,0.00000579,0.00000343,0.00000098
3.472000,0.00105400,0.00000959,0.00000720,0.00000579,0.00000343,0.00000098
3.474000,0.00105400,0.00000959,0.00000720,0.00000579,0.00000343,0.00000098
3.476000,0.00105500,0.00000959,0.00000720,0.00000579,0.00000343,0.00000098
3.478000,0.00105500,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.480000,0.00105500,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.482000,0.00105500,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.483999,0.00105600,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.486000,0.00105600,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.488000,0.00105600,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.490000,0.00105600,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.492000,0.00105600,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.493999,0.00105700,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.496000,0.00105700,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.498000,0.00105700,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.500000,0.00105700,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.502000,0.00105800,0.00000959,0.00000721,0.00000579,0.00000343,0.00000098
3.503999,0.00105800,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.506000,0.00105800,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.508000,0.00105800,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.510000,0.00105900,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.512000,0.00105900,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.514000,0.00105900,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.516000,0.00105900,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.518000,0.00105900,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.520000,0.00106000,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.522000,0.00106000,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.524000,0.00106000,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.526000,0.00106000,0.00000960,0.00000721,0.00000580,0.00000344,0.00000098
3.528000,0.00106100,0.00000960,0.00000722,0.00000580,0.00000344,0.00000098
3.530000,0.00106100,0.00000960,0.00000722,0.00000580,0.00000344,0.00000098
3.532000,0.00106100,0.00000960,0.00000722,0.00000580,0.00000344,0.00000098
3.534000,0.00106100,0.00000960,0.00000722,0.00000580,0.00000344,0.00000098
3.536000,0.00106200,0.00000960,0.00000722,0.00000580,0.00000344,0.00000098
3.538000,0.00106200,0.00000960,0.00000722,0.00000580,0.00000344,0.00000098
3.540000,0.00106200,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.542000,0.00106200,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.544000,0.00106200,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.546000,0.00106300,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.548000,0.00106300,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.550000,0.00106300,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.552000,0.00106300,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.554000,0.00106400,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.556000,0.00106400,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.558000,0.00106400,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.560000,0.00106400,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.562000,0.00106500,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.564000,0.00106500,0.00000961,0.00000722,0.00000580,0.00000344,0.00000098
3.566000,0.00106500,0.00000961,0.00000722,0.00000581,0.00000344,0.00000098
3.568000,0.00106500,0.00000961,0.00000722,0.00000581,0.00000344,0.00000098
3.570000,0.00106600,0.00000961,0.00000722,0.00000581,0.00000344,0.00000098
3.572000,0.00106600,0.00000961,0.00000722,0.00000581,0.00000344,0.00000098
3.574000,0.00106600,0.00000961,0.00000722,0.00000581,0.00000344,0.00000098
3.576000,0.00106600,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
3.578000,0.00106600,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
3.580000,0.00106700,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
3.582000,0.00106700,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
3.584000,0.00106700,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
3.586000,0.00106700,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
3.588000,0.00106800,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
3.590000,0.00106800,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
3.592000,0.00106800,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
3.594000,0.00106800,0.00000962,0.00000723,0.00000581,0.00000344,0.00000098
