E[1] [eV],Re(eps)_nk_4,Re(eps)_nk_6,Re(eps)_nk_8,Re(eps)_nk_10,Re(eps)_nk_12,Re(eps)_nk_14,Re(eps)_nk_16,Re(eps)_nk_18
8.236000,1.00724500,1.00716400,1.00719200,1.00722900,1.00720100,1.00720000,1.00716600,1.00720600
8.238000,1.00724500,1.00716400,1.00719200,1.00722900,1.00720100,1.00720000,1.00716600,1.00720600
8.240000,1.00724500,1.00716400,1.00719200,1.00723000,1.00720100,1.00720000,1.00716600,1.00720600
8.242000,1.00724600,1.00716500,1.00719200,1.00723000,1.00720100,1.00720000,1.00716600,1.00720700
8.243999,1.00724600,1.00716500,1.00719300,1.00723000,1.00720200,1.00720000,1.00716700,1.00720700
8.245999,1.00724600,1.00716500,1.00719300,1.00723000,1.00720200,1.00720100,1.00716700,1.00720700
8.247999,1.00724600,1.00716500,1.00719300,1.00723100,1.00720200,1.00720100,1.00716700,1.00720700
8.249999,1.00724600,1.00716600,1.00719300,1.00723100,1.00720200,1.00720100,1.00716700,1.00720800
8.251999,1.00724700,1.00716600,1.00719400,1.00723100,1.00720300,1.00720100,1.00716700,1.00720800
8.253999,1.00724700,1.00716600,1.00719400,1.00723100,1.00720300,1.00720200,1.00716800,1.00720800
8.256000,1.00724700,1.00716600,1.00719400,1.00723100,1.00720300,1.00720200,1.00716800,1.00720800
8.257999,1.00724700,1.00716700,1.00719400,1.00723200,1.00720300,1.00720200,1.00716800,1.00720800
8.259999,1.00724800,1.00716700,1.00719500,1.00723200,1.00720300,1.00720200,1.00716800,1.00720900
8.261999,1.00724800,1.00716700,1.00719500,1.00723200,1.00720400,1.00720300,1.00716900,1.00720900
8.263999,1.00724800,1.00716700,1.00719500,1.00723200,1.00720400,1.00720300,1.00716900,1.00720900
8.266000,1.00724800,1.00716700,1.00719500,1.00723300,1.00720400,1.00720300,1.00716900,1.00720900
8.268000,1.00724900,1.00716800,1.00719500,1.00723300,1.00720400,1.00720300,1.00716900,1.00721000
8.270000,1.00724900,1.00716800,1.00719600,1.00723300,1.00720500,1.00720300,1.00716900,1.00721000
8.271999,1.00724900,1.00716800,1.00719600,1.00723300,1.00720500,1.00720400,1.00717000,1.00721000
8.273999,1.00724900,1.00716800,1.00719600,1.00723400,1.00720500,1.00720400,1.00717000,1.00721000
8.276000,1.00724900,1.00716900,1.00719600,1.00723400,1.00720500,1.00720400,1.00717000,1.00721000
8.278000,1.00725000,1.00716900,1.00719700,1.00723400,1.00720500,1.00720400,1.00717000,1.00721100
8.280000,1.00725000,1.00716900,1.00719700,1.00723400,1.00720600,1.00720500,1.00717100,1.00721100
8.282000,1.00725000,1.00716900,1.00719700,1.00723400,1.00720600,1.00720500,1.00717100,1.00721100
8.283999,1.00725000,1.00716900,1.00719700,1.00723500,1.00720600,1.00720500,1.00717100,1.00721100
8.285999,1.00725100,1.00717000,1.00719700,1.00723500,1.00720600,1.00720500,1.00717100,1.00721200
8.287999,1.00725100,1.00717000,1.00719800,1.00723500,1.00720700,1.00720500,1.00717200,1.00721200
8.289999,1.00725100,1.00717000,1.00719800,1.00723500,1.00720700,1.00720600,1.00717200,1.00721200
8.291999,1.00725100,1.00717000,1.00719800,1.00723600,1.00720700,1.00720600,1.00717200,1.00721200
8.293999,1.00725200,1.00717100,1.00719800,1.00723600,1.00720700,1.00720600,1.00717200,1.00721300
8.296000,1.00725200,1.00717100,1.00719900,1.00723600,1.00720800,1.00720600,1.00717200,1.00721300
8.297999,1.00725200,1.00717100,1.00719900,1.00723600,1.00720800,1.00720700,1.00717300,1.00721300
8.299999,1.00725200,1.00717100,1.00719900,1.00723700,1.00720800,1.00720700,1.00717300,1.00721300
8.301999,1.00725200,1.00717200,1.00719900,1.00723700,1.00720800,1.00720700,1.00717300,1.00721300
8.303999,1.00725300,1.00717200,1.00720000,1.00723700,1.00720800,1.00720700,1.00717300,1.00721400
8.306000,1.00725300,1.00717200,1.00720000,1.00723700,1.00720900,1.00720800,1.00717400,1.00721400
8.308000,1.00725300,1.00717200,1.00720000,1.00723800,1.00720900,1.00720800,1.00717400,1.00721400
8.309999,1.00725300,1.00717200,1.00720000,1.00723800,1.00720900,1.00720800,1.00717400,1.00721400
8.311999,1.00725400,1.00717300,1.00720000,1.00723800,1.00720900,1.00720800,1.00717400,1.00721500
8.314000,1.00725400,1.00717300,1.00720100,1.00723800,1.00721000,1.00720800,1.00717400,1.00721500
8.316000,1.00725400,1.00717300,1.00720100,1.00723800,1.00721000,1.00720900,1.00717500,1.00721500
8.318000,1.00725400,1.00717300,1.00720100,1.00723900,1.00721000,1.00720900,1.00717500,1.00721500
8.320000,1.00725500,1.00717400,1.00720100,1.00723900,1.00721000,1.00720900,1.00717500,1.00721500
8.322000,1.00725500,1.00717400,1.00720200,1.00723900,1.00721100,1.00720900,1.00717500,1.00721600
8.323999,1.00725500,1.00717400,1.00720200,1.00723900,1.00721100,1.00721000,1.00717600,1.00721600
8.325999,1.00725500,1.00717400,1.00720200,1.00724000,1.00721100,1.00721000,1.00717600,1.00721600
8.327999,1.00725600,1.00717400,1.00720200,1.00724000,1.00721100,1.00721000,1.00717600,1.00721600
8.329999,1.00725600,1.00717500,1.00720300,1.00724000,1.00721200,1.00721000,1.00717600,1.00721700
8.331999,1.00725600,1.00717500,1.00720300,1.00724000,1.00721200,1.00721000,1.00717700,1.00721700
8.334000,1.00725600,1.00717500,1.00720300,1.00724100,1.00721200,1.00721100,1.00717700,1.00721700
8.335999,1.00725700,1.00717500,1.00720300,1.00724100,1.00721200,1.00721100,1.00717700,1.00721700
8.337999,1.00725700,1.00717600,1.00720300,1.00724100,1.00721200,1.00721100,1.00717700,1.00721800
8.339999,1.00725700,1.00717600,1.00720400,1.00724100,1.00721300,1.00721100,1.00717700,1.00721800
8.341999,1.00725700,1.00717600,1.00720400,1.00724100,1.00721300,1.00721200,1.00717800,1.00721800
8.344000,1.00725700,1.00717600,1.00720400,1.00724200,1.00721300,1.00721200,1.00717800,1.00721800
8.346000,1.00725800,1.00717700,1.00720400,1.00724200,1.00721300,1.00721200,1.00717800,1.00721900
8.348000,1.00725800,1.00717700,1.00720500,1.00724200,1.00721400,1.00721200,1.00717800,1.00721900
8.349999,1.00725800,1.00717700,1.00720500,1.00724200,1.00721400,1.00721300,1.00717900,1.00721900
8.351999,1.00725800,1.00717700,1.00720500,1.00724300,1.00721400,1.00721300,1.00717900,1.00721900
8.354000,1.00725900,1.00717700,1.00720500,1.00724300,1.00721400,1.00721300,1.00717900,1.00721900
8.356000,1.00725900,1.00717800,1.00720500,1.00724300,1.00721500,1.00721300,1.00717900,1.00722000
8.358000,1.00725900,1.00717800,1.00720600,1.00724300,1.00721500,1.00721300,1.00717900,1.00722000
8.360000,1.00725900,1.00717800,1.00720600,1.00724400,1.00721500,1.00721400,1.00718000,1.00722000
8.361999,1.00725900,1.00717800,1.00720600,1.00724400,1.00721500,1.00721400,1.00718000,1.00722000
8.363999,1.00726000,1.00717900,1.00720600,1.00724400,1.00721500,1.00721400,1.00718000,1.00722100
8.365999,1.00726000,1.00717900,1.00720700,1.00724400,1.00721600,1.00721400,1.00718000,1.00722100
8.367999,1.00726000,1.00717900,1.00720700,1.00724400,1.00721600,1.00721500,1.00718100,1.00722100
8.369999,1.00726000,1.00717900,1.00720700,1.00724500,1.00721600,1.00721500,1.00718100,1.00722100
8.371999,1.00726100,1.00717900,1.00720700,1.00724500,1.00721600,1.00721500,1.00718100,1.00722200
8.374000,1.00726100,1.00718000,1.00720800,1.00724500,1.00721700,1.00721500,1.00718100,1.00722200
8.375999,1.00726100,1.00718000,1.00720800,1.00724500,1.00721700,1.00721600,1.00718200,1.00722200
8.377999,1.00726100,1.00718000,1.00720800,1.00724600,1.00721700,1.00721600,1.00718200,1.00722200
8.379999,1.00726200,1.00718000,1.00720800,1.00724600,1.00721700,1.00721600,1.00718200,1.00722200
8.382000,1.00726200,1.00718100,1.00720900,1.00724600,1.00721800,1.00721600,1.00718200,1.00722300
8.384000,1.00726200,1.00718100,1.00720900,1.00724600,1.00721800,1.00721600,1.00718200,1.00722300
8.386000,1.00726200,1.00718100,1.00720900,1.00724700,1.00721800,1.00721700,1.00718300,1.00722300
8.388000,1.00726300,1.00718100,1.00720900,1.00724700,1.00721800,1.00721700,1.00718300,1.00722300
8.389999,1.00726300,1.00718200,1.00720900,1.00724700,1.00721800,1.00721700,1.00718300,1.00722400
8.392000,1.00726300,1.00718200,1.00721000,1.00724700,1.00721900,1.00721700,1.00718300,1.00722400
8.394000,1.00726300,1.00718200,1.00721000,1.00724700,1.00721900,1.00721800,1.00718400,1.00722400
8.396000,1.00726400,1.00718200,1.00721000,1.00724800,1.00721900,1.00721800,1.00718400,1.00722400
8.397999,1.00726400,1.00718200,1.00721000,1.00724800,1.00721900,1.00721800,1.00718400,1.00722500
8.399999,1.00726400,1.00718300,1.00721100,1.00724800,1.00722000,1.00721800,1.00718400,1.00722500
8.401999,1.00726400,1.00718300,1.00721100,1.00724800,1.00722000,1.00721900,1.00718500,1.00722500
8.403999,1.00726400,1.00718300,1.00721100,1.00724900,1.00722000,1.00721900,1.00718500,1.00722500
8.405999,1.00726500,1.00718300,1.00721100,1.00724900,1.00722000,1.00721900,1.00718500,1.00722600
8.407999,1.00726500,1.00718400,1.00721200,1.00724900,1.00722100,1.00721900,1.00718500,1.00722600
8.409999,1.00726500,1.00718400,1.00721200,1.00724900,1.00722100,1.00722000,1.00718500,1.00722600
8.412000,1.00726500,1.00718400,1.00721200,1.00725000,1.00722100,1.00722000,1.00718600,1.00722600
8.414000,1.00726600,1.00718400,1.00721200,1.00725000,1.00722100,1.00722000,1.00718600,1.00722600
8.415999,1.00726600,1.00718500,1.00721300,1.00725000,1.00722100,1.00722000,1.00718600,1.00722700
8.417999,1.00726600,1.00718500,1.00721300,1.00725000,1.00722200,1.00722000,1.00718600,1.00722700
8.419999,1.00726600,1.00718500,1.00721300,1.00725100,1.00722200,1.00722100,1.00718700,1.00722700
8.422000,1.00726700,1.00718500,1.00721300,1.00725100,1.00722200,1.00722100,1.00718700,1.00722700
8.424000,1.00726700,1.00718500,1.00721300,1.00725100,1.00722200,1.00722100,1.00718700,1.00722800
8.426000,1.00726700,1.00718600,1.00721400,1.00725100,1.00722300,1.00722100,1.00718700,1.00722800
8.427999,1.00726700,1.00718600,1.00721400,1.00725200,1.00722300,1.00722200,1.00718700,1.00722800
8.429999,1.00726700,1.00718600,1.00721400,1.00725200,1.00722300,1.00722200,1.00718800,1.00722800
8.432000,1.00726800,1.00718600,1.00721400,1.00725200,1.00722300,1.00722200,1.00718800,1.00722800
8.433999,1.00726800,1.00718700,1.00721500,1.00725200,1.00722300,1.00722200,1.00718800,1.00722900
8.435999,1.00726800,1.00718700,1.00721500,1.00725200,1.00722400,1.00722300,1.00718800,1.00722900
8.437999,1.00726800,1.00718700,1.00721500,1.00725300,1.00722400,1.00722300,1.00718900,1.00722900
8.439999,1.00726900,1.00718700,1.00721500,1.00725300,1.00722400,1.00722300,1.00718900,1.00722900
8.441999,1.00726900,1.00718700,1.00721500,1.00725300,1.00722400,1.00722300,1.00718900,1.00723000
8.443999,1.00726900,1.00718800,1.00721600,1.00725300,1.00722500,1.00722300,1.00718900,1.00723000
8.445999,1.00726900,1.00718800,1.00721600,1.00725400,1.00722500,1.00722400,1.00719000,1.00723000
8.447999,1.00727000,1.00718800,1.00721600,1.00725400,1.00722500,1.00722400,1.00719000,1.00723000
8.449999,1.00727000,1.00718800,1.00721600,1.00725400,1.00722500,1.00722400,1.00719000,1.00723100
8.452000,1.00727000,1.00718900,1.00721700,1.00725400,1.00722600,1.00722400,1.00719000,1.00723100
8.454000,1.00727000,1.00718900,1.00721700,1.00725400,1.00722600,1.00722500,1.00719000,1.00723100
8.455999,1.00727100,1.00718900,1.00721700,1.00725500,1.00722600,1.00722500,1.00719100,1.00723100
8.457999,1.00727100,1.00718900,1.00721700,1.00725500,1.00722600,1.00722500,1.00719100,1.00723100
8.460000,1.00727100,1.00719000,1.00721800,1.00725500,1.00722600,1.00722500,1.00719100,1.00723200
8.462000,1.00727100,1.00719000,1.00721800,1.00725500,1.00722700,1.00722600,1.00719100,1.00723200
8.464000,1.00727200,1.00719000,1.00721800,1.00725600,1.00722700,1.00722600,1.00719200,1.00723200
8.466000,1.00727200,1.00719000,1.00721800,1.00725600,1.00722700,1.00722600,1.00719200,1.00723200
8.467999,1.00727200,1.00719000,1.00721800,1.00725600,1.00722700,1.00722600,1.00719200,1.00723300
8.469999,1.00727200,1.00719100,1.00721900,1.00725600,1.00722800,1.00722600,1.00719200,1.00723300
8.471999,1.00727200,1.00719100,1.00721900,1.00725700,1.00722800,1.00722700,1.00719200,1.00723300
8.473999,1.00727300,1.00719100,1.00721900,1.00725700,1.00722800,1.00722700,1.00719300,1.00723300
8.475999,1.00727300,1.00719100,1.00721900,1.00725700,1.00722800,1.00722700,1.00719300,1.00723400
8.477999,1.00727300,1.00719200,1.00722000,1.00725700,1.00722900,1.00722700,1.00719300,1.00723400
8.480000,1.00727300,1.00719200,1.00722000,1.00725700,1.00722900,1.00722800,1.00719300,1.00723400
8.481999,1.00727400,1.00719200,1.00722000,1.00725800,1.00722900,1.00722800,1.00719400,1.00723400
8.483999,1.00727400,1.00719200,1.00722000,1.00725800,1.00722900,1.00722800,1.00719400,1.00723400
8.485999,1.00727400,1.00719200,1.00722100,1.00725800,1.00723000,1.00722800,1.00719400,1.00723500
8.487999,1.00727400,1.00719300,1.00722100,1.00725800,1.00723000,1.00722800,1.00719400,1.00723500
8.490000,1.00727500,1.00719300,1.00722100,1.00725900,1.00723000,1.00722900,1.00719500,1.00723500
8.492000,1.00727500,1.00719300,1.00722100,1.00725900,1.00723000,1.00722900,1.00719500,1.00723500
8.493999,1.00727500,1.00719300,1.00722200,1.00725900,1.00723000,1.00722900,1.00719500,1.00723600
8.495999,1.00727500,1.00719400,1.00722200,1.00725900,1.00723100,1.00722900,1.00719500,1.00723600
8.497999,1.00727500,1.00719400,1.00722200,1.00726000,1.00723100,1.00723000,1.00719500,1.00723600
8.500000,1.00727600,1.00719400,1.00722200,1.00726000,1.00723100,1.00723000,1.00719600,1.00723600
8.502000,1.00727600,1.00719400,1.00722200,1.00726000,1.00723100,1.00723000,1.00719600,1.00723700
8.504000,1.00727600,1.00719500,1.00722300,1.00726000,1.00723200,1.00723000,1.00719600,1.00723700
8.506000,1.00727600,1.00719500,1.00722300,1.00726100,1.00723200,1.00723100,1.00719600,1.00723700
8.507999,1.00727700,1.00719500,1.00722300,1.00726100,1.00723200,1.00723100,1.00719700,1.00723700
8.509999,1.00727700,1.00719500,1.00722300,1.00726100,1.00723200,1.00723100,1.00719700,1.00723800
8.511999,1.00727700,1.00719500,1.00722400,1.00726100,1.00723300,1.00723100,1.00719700,1.00723800
8.513999,1.00727700,1.00719600,1.00722400,1.00726200,1.00723300,1.00723100,1.00719700,1.00723800
8.515999,1.00727800,1.00719600,1.00722400,1.00726200,1.00723300,1.00723200,1.00719700,1.00723800
8.517999,1.00727800,1.00719600,1.00722400,1.00726200,1.00723300,1.00723200,1.00719800,1.00723800
8.520000,1.00727800,1.00719600,1.00722500,1.00726200,1.00723400,1.00723200,1.00719800,1.00723900
8.521999,1.00727800,1.00719700,1.00722500,1.00726200,1.00723400,1.00723200,1.00719800,1.00723900
8.523999,1.00727900,1.00719700,1.00722500,1.00726300,1.00723400,1.00723300,1.00719800,1.00723900
8.525999,1.00727900,1.00719700,1.00722500,1.00726300,1.00723400,1.00723300,1.00719900,1.00723900
8.527999,1.00727900,1.00719700,1.00722600,1.00726300,1.00723400,1.00723300,1.00719900,1.00724000
8.530000,1.00727900,1.00719700,1.00722600,1.00726300,1.00723500,1.00723300,1.00719900,1.00724000
8.532000,1.00728000,1.00719800,1.00722600,1.00726400,1.00723500,1.00723400,1.00719900,1.00724000
8.533999,1.00728000,1.00719800,1.00722600,1.00726400,1.00723500,1.00723400,1.00720000,1.00724000
8.535999,1.00728000,1.00719800,1.00722600,1.00726400,1.00723500,1.00723400,1.00720000,1.00724100
8.538000,1.00728000,1.00719800,1.00722700,1.00726400,1.00723600,1.00723400,1.00720000,1.00724100
8.540000,1.00728000,1.00719900,1.00722700,1.00726400,1.00723600,1.00723500,1.00720000,1.00724100
8.542000,1.00728100,1.00719900,1.00722700,1.00726500,1.00723600,1.00723500,1.00720000,1.00724100
8.544000,1.00728100,1.00719900,1.00722700,1.00726500,1.00723600,1.00723500,1.00720100,1.00724100
8.546000,1.00728100,1.00719900,1.00722800,1.00726500,1.00723600,1.00723500,1.00720100,1.00724200
8.547999,1.00728100,1.00720000,1.00722800,1.00726500,1.00723700,1.00723500,1.00720100,1.00724200
8.549999,1.00728200,1.00720000,1.00722800,1.00726600,1.00723700,1.00723600,1.00720100,1.00724200
8.551999,1.00728200,1.00720000,1.00722800,1.00726600,1.00723700,1.00723600,1.00720200,1.00724200
8.553999,1.00728200,1.00720000,1.00722800,1.00726600,1.00723700,1.00723600,1.00720200,1.00724300
8.555999,1.00728200,1.00720000,1.00722900,1.00726600,1.00723800,1.00723600,1.00720200,1.00724300
8.558000,1.00728300,1.00720100,1.00722900,1.00726700,1.00723800,1.00723700,1.00720200,1.00724300
8.559999,1.00728300,1.00720100,1.00722900,1.00726700,1.00723800,1.00723700,1.00720300,1.00724300
8.561999,1.00728300,1.00720100,1.00722900,1.00726700,1.00723800,1.00723700,1.00720300,1.00724400
8.563999,1.00728300,1.00720100,1.00723000,1.00726700,1.00723900,1.00723700,1.00720300,1.00724400
8.565999,1.00728300,1.00720200,1.00723000,1.00726800,1.00723900,1.00723800,1.00720300,1.00724400
8.568000,1.00728400,1.00720200,1.00723000,1.00726800,1.00723900,1.00723800,1.00720300,1.00724400
8.570000,1.00728400,1.00720200,1.00723000,1.00726800,1.00723900,1.00723800,1.00720400,1.00724400
8.572000,1.00728400,1.00720200,1.00723100,1.00726800,1.00723900,1.00723800,1.00720400,1.00724500
8.573999,1.00728400,1.00720300,1.00723100,1.00726800,1.00724000,1.00723900,1.00720400,1.00724500
8.575999,1.00728500,1.00720300,1.00723100,1.00726900,1.00724000,1.00723900,1.00720400,1.00724500
8.578000,1.00728500,1.00720300,1.00723100,1.00726900,1.00724000,1.00723900,1.00720500,1.00724500
8.580000,1.00728500,1.00720300,1.00723100,1.00726900,1.00724000,1.00723900,1.00720500,1.00724600
8.582000,1.00728500,1.00720300,1.00723200,1.00726900,1.00724100,1.00723900,1.00720500,1.00724600
8.584000,1.00728600,1.00720400,1.00723200,1.00727000,1.00724100,1.00724000,1.00720500,1.00724600
8.585999,1.00728600,1.00720400,1.00723200,1.00727000,1.00724100,1.00724000,1.00720600,1.00724600
8.587999,1.00728600,1.00720400,1.00723200,1.00727000,1.00724100,1.00724000,1.00720600,1.00724700
8.589999,1.00728600,1.00720400,1.00723300,1.00727000,1.00724200,1.00724000,1.00720600,1.00724700
8.591999,1.00728700,1.00720500,1.00723300,1.00727100,1.00724200,1.00724100,1.00720600,1.00724700
8.593999,1.00728700,1.00720500,1.00723300,1.00727100,1.00724200,1.00724100,1.00720600,1.00724700
8.595999,1.00728700,1.00720500,1.00723300,1.00727100,1.00724200,1.00724100,1.00720700,1.00724700
8.598000,1.00728700,1.00720500,1.00723400,1.00727100,1.00724300,1.00724100,1.00720700,1.00724800
8.599999,1.00728800,1.00720500,1.00723400,1.00727200,1.00724300,1.00724100,1.00720700,1.00724800
8.601999,1.00728800,1.00720600,1.00723400,1.00727200,1.00724300,1.00724200,1.00720700,1.00724800
8.603999,1.00728800,1.00720600,1.00723400,1.00727200,1.00724300,1.00724200,1.00720800,1.00724800
8.606000,1.00728800,1.00720600,1.00723500,1.00727200,1.00724400,1.00724200,1.00720800,1.00724900
8.608000,1.00728800,1.00720600,1.00723500,1.00727200,1.00724400,1.00724200,1.00720800,1.00724900
8.610000,1.00728900,1.00720700,1.00723500,1.00727300,1.00724400,1.00724300,1.00720800,1.00724900
8.612000,1.00728900,1.00720700,1.00723500,1.00727300,1.00724400,1.00724300,1.00720900,1.00724900
8.613999,1.00728900,1.00720700,1.00723600,1.00727300,1.00724400,1.00724300,1.00720900,1.00725000
8.616000,1.00728900,1.00720700,1.00723600,1.00727300,1.00724500,1.00724300,1.00720900,1.00725000
8.618000,1.00729000,1.00720800,1.00723600,1.00727400,1.00724500,1.00724400,1.00720900,1.00725000
8.620000,1.00729000,1.00720800,1.00723600,1.00727400,1.00724500,1.00724400,1.00721000,1.00725000
8.621999,1.00729000,1.00720800,1.00723600,1.00727400,1.00724500,1.00724400,1.00721000,1.00725100
8.623999,1.00729000,1.00720800,1.00723700,1.00727400,1.00724600,1.00724400,1.00721000,1.00725100
8.625999,1.00729100,1.00720800,1.00723700,1.00727500,1.00724600,1.00724400,1.00721000,1.00725100
8.627999,1.00729100,1.00720900,1.00723700,1.00727500,1.00724600,1.00724500,1.00721000,1.00725100
8.629999,1.00729100,1.00720900,1.00723700,1.00727500,1.00724600,1.00724500,1.00721100,1.00725200
